Nummer,BetrieblicheBezeichnung,Gueltigkeit_BeginnGueltigkeit,E,N,H
ch:1:sloid:75875:0:587812,1,20230427,46.3663098438891,8.565754044796305,0
ch:1:sloid:75748:0:635685,3,20230427,46.11325648177016,8.935389803903316,0
ch:1:sloid:93946:0:1,1,20211212,46.42763001015499,6.922148006888704,0
ch:1:sloid:76:1:2,2,20200703,47.51238829764956,7.619432500651928,0
ch:1:sloid:3651:0:277579,45,20230602,47.36588712023076,8.541720719010177,0
ch:1:sloid:6128:3:3,3,20230822,47.64926688107969,9.182238204160482,0
ch:1:sloid:79519:0:504730,1,20221117,46.20283209508317,7.390242275518276,0
ch:1:sloid:78498:0:359158,1,20221211,47.148660009938716,9.148400008995893,0
ch:1:sloid:78550:0:160287,4,20230427,46.315997898656754,7.987303489176231,0
ch:1:sloid:78515:0:01,1,20221211,47.40393749442874,9.034311905535134,0
ch:1:sloid:8161::81611,81611,20210101,47.237187593127025,7.79958866711833,0
ch:1:sloid:9772:0:568597,1,20230426,47.02514755578816,9.51106383737593,0
ch:1:sloid:7520:1:1,1,20200703,47.54517079719851,7.601613901518688,0
ch:1:sloid:81837:0:682941,2,20230427,47.352642080139994,7.324194359030293,0
ch:1:sloid:2618:0:545192,2,20230426,47.48136183750289,7.502504331021552,0
ch:1:sloid:71284:0:365154,2,20230427,46.45897934563737,7.305387876374976,0
ch:1:sloid:5396::49001,1,20210902,45.981541145623595,8.883557047020114,0
ch:1:sloid:91370::21,21,20240223,47.326691165239446,8.514163718176075,0
ch:1:sloid:87005::50,50,20240223,47.53999870744367,8.824744773068785,0
ch:1:sloid:87005::51,51,20240223,47.5398064625675,8.825775895881478,0
ch:1:sloid:87010::50,50,20240223,47.34692245424019,8.70146545959843,0
ch:1:sloid:87020::51,51,20240223,47.40571954766007,8.40446401889414,0
ch:1:sloid:87020::1,1,20240223,47.40495800456829,8.405178915291344,0
ch:1:sloid:79633::1,1,20230511,47.025118010444885,6.921897006776682,0
ch:1:sloid:75402:0:389402,1,20230427,45.994397004257884,8.88221873870138,0
ch:1:sloid:72392:0:338948,1,20230427,47.46242675842873,8.048357046572848,0
ch:1:sloid:72402:0:154923,2,20230427,47.5552166066913,8.057353148065234,0
ch:1:sloid:72346:0:56947,2,20230427,47.34745344696401,7.769008845783287,0
ch:1:sloid:78708:0:02,2,20210504,47.32388859197749,8.196561018792357,0
ch:1:sloid:31147:0:858252,1,20210211,46.61332960746766,7.942121478443551,0
ch:1:sloid:72846:0:7323,1,20230427,47.04274934721034,8.069447117571041,0
ch:1:sloid:72851:0:9290,1,20230427,47.01885736241989,8.044464871903603,0
ch:1:sloid:73066:0:650376,1,20230427,47.07367872093066,8.381536147694977,0
ch:1:sloid:4073:0:74049,1,20221011,46.528042610555225,7.061342045178122,0
ch:1:sloid:91541::342602,2,20210902,46.111149892408264,8.698425663084931,0
ch:1:sloid:73845:0:592131,1,20230427,47.23760824070608,9.006025053107251,0
ch:1:sloid:978:0:692094,2,20230426,47.47467386105897,8.050646386216059,0
ch:1:sloid:80805:0:438583,2,20231128,46.31164318270954,9.195230090984643,0
ch:1:sloid:76090::81,81,20201213,47.2256500341233,8.82072461272864,0
ch:1:sloid:92705:0:376294,inde01,20230913,46.20543598051841,6.194186452270919,0
ch:1:sloid:92685:0:763084,ceau01,20230913,46.16631209099751,6.0248556281582415,0
ch:1:sloid:92766:0:12631,estr01,20230913,46.20519836797454,5.9873356543217175,0
ch:1:sloid:92750:0:441900,ripp01,20230913,46.22864493264618,6.19669927569342,0
ch:1:sloid:71280:0:807841,1,20230427,46.35054817133681,7.166562789220666,0
ch:1:sloid:78719:0:01,1,20210504,47.32139605996357,8.157331228753838,0
ch:1:sloid:71362:0:475996,2,20230427,46.97919499076258,7.4006355011418155,0
ch:1:sloid:88908:0:556040,1,20231024,47.06299177746366,7.630721222193596,0
ch:1:sloid:70793:0:537612,2,20230427,46.29462399988782,7.410586614936731,0
ch:1:sloid:70797:0:772391,1,20230427,46.29570793473762,7.396375452441109,0
ch:1:sloid:76202::50,50,20240223,47.34297135711348,8.569810214555313,0
ch:1:sloid:76203::51,51,20240223,47.34056136415207,8.572485200117313,0
ch:1:sloid:80326:0:627361,1,20230427,47.535156806017945,8.254132576471182,0
ch:1:sloid:74128:0:307165,2,20230427,47.41984118629007,9.57343787568877,0
ch:1:sloid:5720:0:566412,1,20230426,46.317507820893546,8.023554971563046,0
ch:1:sloid:92986:0:224178,uber00,20230913,46.19236062735446,6.11002746869105,0
ch:1:sloid:6637:0:997681,2,20230627,47.36030311967455,9.243492448017765,0
ch:1:sloid:7747:0:855987,2,20230426,46.793427549727966,7.385380115237131,0
ch:1:sloid:77762:0:16062,1,20220101,46.592291541215964,7.3480009185909525,0
ch:1:sloid:9756:0:886241,2,20230426,46.34792743697881,9.60408582683012,0
ch:1:sloid:9795:0:625501,3,20230426,46.88425229405042,10.463771515359964,0
ch:1:sloid:77078:0:1,1,20220301,47.23921497419151,8.280167135712135,0
ch:1:sloid:95675:0:231360,mric00,20230913,46.28082682511987,6.137330848264692,0
ch:1:sloid:75347:0:934944,2,20230427,46.03725025053374,8.94537332646699,0
ch:1:sloid:874:0:947232,1,20230426,47.271122989579666,7.030641279884492,0
ch:1:sloid:93100:0:531672,carr01,20230913,46.19862615104299,6.062284509426833,0
ch:1:sloid:75314::403602,1,20230817,46.02417765457222,8.937263485869629,0
ch:1:sloid:75077:0:111948,2,20230427,46.93957222329878,9.704495577494152,0
ch:1:sloid:75389:0:115655,1,20230427,46.021543262852084,8.874295918954767,0
ch:1:sloid:93954:0:4,4,20240216,46.456673917933095,6.869497832937778,0
ch:1:sloid:88100:1:2,10,20191215,46.71172166269344,7.640423017956125,0
ch:1:sloid:96074:0:17586,2,20220101,46.686095600623155,6.895834383784361,0
ch:1:sloid:91541::342601,1,20210902,46.111149892408264,8.698425663084931,0
ch:1:sloid:91572::338102,2,20210902,46.174053155420154,8.844188379037996,0
ch:1:sloid:91529::341401,1,20211212,46.154596034536716,8.778049998091069,0
ch:1:sloid:91554::302901,1,20211212,46.1676543478565,8.762469429812732,0
ch:1:sloid:91529::341402,2,20211212,46.15430045220014,8.777939168495099,0
ch:1:sloid:87136:0:01,1,20221211,47.52746912846172,9.405679489321958,0
ch:1:sloid:71849:0:985067,2,20230427,46.99623094913271,6.934341896568571,0
ch:1:sloid:90184:0:01,1,20200507,47.46973390467612,8.304637288291705,0
ch:1:sloid:76245::51,51,20240223,47.43104041930345,8.465992212991404,0
ch:1:sloid:76200::0,0,20240223,47.35310751131835,8.558893270660352,0
ch:1:sloid:9732:0:303238,1,20230426,46.845307240948046,9.320640189876787,0
ch:1:sloid:75120:0:490351,8,20230427,46.775099598719756,9.207887236173795,0
ch:1:sloid:82461:0:15558,2,20230427,47.42467439024792,8.300539094305542,0
ch:1:sloid:86258:0:970886,1,20230427,46.008051852349,8.908144410385566,0
ch:1:sloid:70780:0:503100,2,20230427,46.27553182711607,7.3790726801666775,0
ch:1:sloid:70780:0:368858,1,20230427,46.275585814657866,7.379098565885796,0
ch:1:sloid:10145:0:18289,1,20220101,46.78620238277359,7.091687081133542,0
ch:1:sloid:77487:0:02,2,20230210,47.01586000998837,8.666480008641829,0
ch:1:sloid:72377:0:3477,2,20230427,47.21972238900082,7.553975140980111,0
ch:1:sloid:73437::51,51,20240223,47.637923926993835,8.69380977561605,0
ch:1:sloid:87347::51,51,20240223,47.34293843151395,8.535943618095063,0
ch:1:sloid:71944:0:456239,1,20230427,47.27336672512082,7.206351485707995,0
ch:1:sloid:7344:0:56731,1,20230426,46.15410558868077,8.994472715949433,0
ch:1:sloid:2956:0:27051,1,20230426,47.40780711605081,8.32697754360395,0
ch:1:sloid:88005::51,51,20201213,47.28691668201208,8.609036797572267,0
ch:1:sloid:5754:0:463001,2,20230426,46.57673887785447,8.388311071174392,0
ch:1:sloid:5430::1,1,20230109,47.11507801011249,8.376089308301339,0
ch:1:sloid:77522:1:51,51,20220519,47.19914256684469,8.719452398174349,0
ch:1:sloid:3094:0:319587,1,20211212,47.333063657593726,8.51860706672084,0
ch:1:sloid:91418::20,20,20240223,47.423676456807094,8.522815757892811,0
ch:1:sloid:71029:0:475022,1,20230427,46.25926684253298,7.901433117965687,0
ch:1:sloid:77187::2,2,20230109,47.04696911013009,8.343651208296137,0
ch:1:sloid:88208:0:2,2,20220930,47.201833916594616,7.4247571004995665,0
ch:1:sloid:88176:0:737011,2,20230607,46.524010904245664,7.676912593834305,0
ch:1:sloid:89910:0:672375,2,20231024,47.09383620304246,7.572106149873465,0
ch:1:sloid:6855:0:846880,1,20230426,47.54235983528615,8.931535140137683,0
ch:1:sloid:2534:0:586973,2,20230426,47.203616869366954,8.765057567247599,0
ch:1:sloid:3506:3:5,5,20230822,47.43278601710735,8.35658592749431,0
ch:1:sloid:81098:0:928534,1,20230427,46.50920131933089,7.297511177103771,0
ch:1:sloid:78259:1:3,3,20200703,47.46259219458162,7.813282195758728,0
ch:1:sloid:5430::2,2,20230109,47.11482731011902,8.377382908341751,0
ch:1:sloid:6688:0:477581,2,20230426,47.60156623316688,9.001229327494988,0
ch:1:sloid:6688:0:21365,1,20230426,47.60153621253398,9.001454540782948,0
ch:1:sloid:6689:0:485849,1,20230426,47.5984831708061,8.83760290156851,0
ch:1:sloid:4252::3,3,20230511,47.05936901044427,6.9021540068426175,0
ch:1:sloid:1299:0:266724,2,20230426,46.599468079441586,6.539011341936963,0
ch:1:sloid:87343:0:764655,2,20230627,47.40790473086932,9.327867909619005,0
ch:1:sloid:4467::44671,44671,20210101,47.020595750517614,7.148287873993292,0
ch:1:sloid:88951:1:1,1,20200703,47.54734139841244,7.605231100840593,0
ch:1:sloid:75114:0:393015,4,20230427,47.00995452468257,9.505306941896988,0
ch:1:sloid:7070:0:752065,2,20210817,46.775028527636316,7.572851751653584,0
ch:1:sloid:80715:0:708030,1,20230427,46.80760176917605,9.254742256893048,0
ch:1:sloid:89637:0:20780,2,20230208,47.43282270790371,9.378022879135457,0
ch:1:sloid:70106:0:167048,1,20231109,46.58899247645842,6.462248624462625,0
ch:1:sloid:70106:0:292383,2,20231109,46.58908242512902,6.4622469979944865,0
ch:1:sloid:8749:0:227013,1,20230426,46.873991783199784,8.26869799119772,0
ch:1:sloid:77176::1,1,20230109,47.096147910159374,8.365049008333456,0
ch:1:sloid:10639::1,1,20230511,47.07055001047253,6.839230006646476,0
ch:1:sloid:71339:0:861698,1,20230427,46.549491413508576,7.756116996422132,0
ch:1:sloid:71337:0:11717,1,20230427,46.5648887907281,7.73386548993019,0
ch:1:sloid:3077::0,0,20240223,47.34735592658017,8.596638335388418,0
ch:1:sloid:73522::50,50,20240223,47.434236462036964,8.878812504341035,0
ch:1:sloid:90471::51,51,20240223,47.3208128177798,8.51560618611563,0
ch:1:sloid:2911:0:1,1,20200703,46.90390499516257,7.58125999526049,0
ch:1:sloid:88948:1:3,3,20200703,47.54742640003788,7.620640304357425,0
ch:1:sloid:9181:0:711298,2,20231127,46.83317273107767,9.453241238810222,0
ch:1:sloid:76064::50,50,20240223,47.24112019885586,8.730283857101366,0
ch:1:sloid:76044::51,51,20240223,47.29719363072926,8.849050646579691,0
ch:1:sloid:76070::51,51,20240223,47.27736113546651,8.840648458901471,0
ch:1:sloid:87348::10,10,20240223,47.37687050646095,8.540429530767497,0
ch:1:sloid:31293:0:663332,1,20210211,46.9961495807262,10.384497322501455,0
ch:1:sloid:81109:0:806634,1,20230427,47.57254954042431,8.241987495760256,0
ch:1:sloid:81094:0:62737,1,20230427,46.86322030384284,10.4365628480789,0
ch:1:sloid:5439:0:1,1,20230425,47.20332586671266,7.543685080781667,0
ch:1:sloid:2113:6:13,13,20200507,47.39081001031221,8.052640007849813,0
ch:1:sloid:71569:0:762981,1,20231024,47.11157497315886,7.835833551183626,0
ch:1:sloid:78214:1:2,2,20200703,47.49601810235049,7.565948595785723,0
ch:1:sloid:79113:0:434132,2,20230427,46.684060265808355,7.891187626756573,0
ch:1:sloid:92282:0:112816,1,20230907,46.49928349128896,6.4777777200663404,0
ch:1:sloid:7409:1:3,11,19980101,46.754722277393554,7.651481275334667,0
ch:1:sloid:74845:0:380582,1,20230427,46.66986203674867,9.613861727262686,0
ch:1:sloid:73646::51,51,20240223,47.41498352338691,8.904042119296824,0
ch:1:sloid:80022::506404,4,20210902,45.83370708307376,9.031561683251123,0
ch:1:sloid:82163:0:01,1,20221211,47.5465587855689,9.298453193906631,0
ch:1:sloid:78443:0:02,2,20211212,47.39773027774595,9.640279115863777,0
ch:1:sloid:90209::2,2,20230801,47.386846740616676,8.066868903847752,0
ch:1:sloid:72569:0:398709,2,20230427,47.36663031744313,8.313833228075136,0
ch:1:sloid:72554:0:299162,3,20230427,47.43677692594993,8.298693425892502,0
ch:1:sloid:74871:0:940663,1,20230427,46.68614367064408,9.667753587609461,0
ch:1:sloid:90229:0:02,2,20200507,47.48095580462061,8.322904246619595,0
ch:1:sloid:5774::1,1,20230418,46.863618501908775,8.769019272444865,0
ch:1:sloid:5770:0:883635,1,20230426,45.9120072180895,8.928766855465089,0
ch:1:sloid:5786:0:421302,1,20230426,46.01341968459998,8.833446036328665,0
ch:1:sloid:5602:0:275016,1,20230426,46.11993765263427,8.849107720629924,0
ch:1:sloid:5786:0:472900,2,20230426,46.013365240497414,8.833483384935846,0
ch:1:sloid:5738:0:558161,1,20230426,46.29782445773469,8.040799629812536,0
ch:1:sloid:88946:2:4,4,20200703,47.536661401373074,7.605472205980171,0
ch:1:sloid:1750:0:482975,1,20230426,46.02582379205281,7.481276089876286,0
ch:1:sloid:7214:0:614878,2,20231005,46.6324958939951,6.261706694135574,0
ch:1:sloid:6270:0:1,235,20210401,47.4264470189528,9.376471214390751,0
ch:1:sloid:90318::94,94,20201213,47.391203765413515,8.478854159741525,0
ch:1:sloid:90106:0:1,1,20190722,46.92235729387792,7.3745936047393705,0
ch:1:sloid:6692::52,52,20240223,47.46928463223011,8.827929989149279,0
ch:1:sloid:57038:0:219863,D�TTK51,20211212,47.525645164609074,8.620854298081234,0
ch:1:sloid:76079::50,50,20240223,47.22887765391454,8.820887326247387,0
ch:1:sloid:87348::51,51,20240223,47.37765399375176,8.538446089991822,0
ch:1:sloid:92978:0:152658,cbac00,20230913,46.19455504579282,6.11213159921918,0
ch:1:sloid:92972:0:110645,moll01,20230913,46.15430269272926,6.033892319645798,0
ch:1:sloid:92972:0:105861,moll00,20230913,46.154201425943775,6.03358336136351,0
ch:1:sloid:10459:0:57351,1,20230426,46.69180755463555,6.448405280506697,0
ch:1:sloid:77303::2,2,20230109,47.13379361022035,8.048186307966617,0
ch:1:sloid:72208:0:46965,1,20230427,47.459391486908785,7.64191195595393,0
ch:1:sloid:87349::12,12,20240223,47.37870209232121,8.539844978474482,0
ch:1:sloid:87349::0,0,20240223,47.377380370519894,8.541671629370445,0
ch:1:sloid:87348::20,20,20240223,47.37701575695542,8.539346650617988,0
ch:1:sloid:87653::51,51,20240223,47.39998722008658,8.623245721395564,0
ch:1:sloid:70902:0:942722,2,20230427,46.15021147812545,7.454566253502057,0
ch:1:sloid:89236:1:4,4,20200703,47.50655110055516,7.619478894341755,0
ch:1:sloid:80288:0:252502,1,20230427,47.04007290237065,9.067160070885619,0
ch:1:sloid:73895:0:445254,1,20230427,47.116879077112785,9.15856514980322,0
ch:1:sloid:78203:1:2,2,20200703,47.50964969566725,7.541901397828228,0
ch:1:sloid:90332:0:672967,1,20230627,47.41845175716134,9.25988530974541,0
ch:1:sloid:91256::80,80,20201213,47.41377033789613,8.551489373870623,0
ch:1:sloid:83674:0:526528,2,20230615,46.1910358287528,9.00373042553056,0
ch:1:sloid:93249:0:1019,1,20230907,46.54355010137107,6.632694134548745,0
ch:1:sloid:75114:0:791412,2,20230427,47.01006242810828,9.505311098819105,0
ch:1:sloid:93935:0:2,2,20211212,46.43245901017101,6.910335006902256,0
ch:1:sloid:74309:0:01,1,20221211,47.235404003273985,9.460454710419066,0
ch:1:sloid:76027::50,50,20240223,47.253670722363225,8.702577202334298,0
ch:1:sloid:75621:0:36719,1,20230427,45.86847851747972,8.997773268490496,0
ch:1:sloid:92924:0:136240,vill01,20230913,46.20070184897285,6.158216839285672,0
ch:1:sloid:4474::44741,44741,20210101,47.085648540292304,7.212226054077022,0
ch:1:sloid:70519:0:632931,1,20230427,46.91799243636261,7.0123506754147,0
ch:1:sloid:70523:0:783053,1,20230427,46.931824712128964,7.039002826602005,0
ch:1:sloid:76240::20,20,20240223,47.402646310862515,8.499533619655605,0
ch:1:sloid:76009::51,51,20240223,47.30537623376815,8.820369269514774,0
ch:1:sloid:76027::51,51,20240223,47.25341396990236,8.702201185055356,0
ch:1:sloid:75263:0:426732,2,20230427,45.95382434033079,8.915201109796238,0
ch:1:sloid:93424:0:1,1,20220301,47.16583328319243,8.447816477747006,0
ch:1:sloid:10483:0:64915,1,20230426,46.815894545971325,9.314526674095474,0
ch:1:sloid:93593::2,2,20230511,46.998700010443144,6.93465000688001,0
ch:1:sloid:81000:0:01,1,20211212,47.141307972035754,9.520784649962772,0
ch:1:sloid:90023:0:1,1,20190722,46.931578000348736,7.445308901950508,0
ch:1:sloid:90021:0:3,3,20190722,46.954582899251534,7.451112105932407,0
ch:1:sloid:81096:0:380143,1,20230427,46.34207964029456,9.588416094900595,0
ch:1:sloid:691:0:258067,1,20230426,47.480588547790255,7.615538213985762,0
ch:1:sloid:78053:0:02,2,20230706,47.357674191121355,7.906282020702851,0
ch:1:sloid:78102:0:1,1,20230425,47.21625251695223,7.542244922600025,0
ch:1:sloid:82806:0:902131,2,20231210,47.57390380334358,9.103377172223922,0
ch:1:sloid:76606:1:2,10,20101212,46.78749151767568,7.657850338988792,0
ch:1:sloid:79260:0:2971,9,20230907,46.51711952082526,6.702832381389461,0
ch:1:sloid:93630::2,2,20230511,47.09864701049034,6.808715006687217,0
ch:1:sloid:82889:0:686277,1,20230427,46.884412681012584,9.875877048452276,0
ch:1:sloid:88223:0:01,1,20221211,47.365492099400655,9.604567109706382,0
ch:1:sloid:91868:0:2,2,20220301,47.155279021973556,8.51459648980377,0
ch:1:sloid:8674:0:428909,1,20230426,47.02559685652688,8.16221105369342,0
ch:1:sloid:4140:0:1,439,20230822,46.937637972714235,7.13289578183285,0
ch:1:sloid:4156:0:15639,2,20220101,46.858332721747814,6.916596230320021,0
ch:1:sloid:73405:0:622995,1,20230427,47.64492028992437,9.179091746681472,0
ch:1:sloid:73405:0:146773,2,20230427,47.64530669708513,9.178518730478034,0
ch:1:sloid:6727:0:860552,1,20230426,47.449508341948416,9.1810278609427,0
ch:1:sloid:76725:0:01,1,20210401,47.138980989580794,7.247591617211762,0
ch:1:sloid:5816:0:796583,1,20230426,46.74926778630967,6.8709332114090635,0
ch:1:sloid:87652::20,20,20240223,47.406289198681186,8.591586068541568,0
ch:1:sloid:87652::1,1,20240223,47.40536924935997,8.591831149768431,0
ch:1:sloid:87655::50,50,20240223,47.41255983006973,8.593285481787408,0
ch:1:sloid:87653::50,50,20240223,47.3998592789858,8.623441601757227,0
ch:1:sloid:87680::52,52,20240223,47.354589197953096,8.708609882911276,0
ch:1:sloid:71743:0:205352,1,20230427,46.92825335261397,7.5827799403362794,0
ch:1:sloid:80364:0:59648,1,20230427,47.342631407773055,8.278794415892358,0
ch:1:sloid:77216:0:02,2,20230210,47.02979001002899,8.446130008414773,0
ch:1:sloid:9263:0:762190,1,20240104,46.75198344148104,10.07934902614431,0
ch:1:sloid:91181::0,0,20240223,47.40482399288387,8.576052444763864,0
ch:1:sloid:879:0:995178,1,20230426,47.31619488168019,7.179407661592654,0
ch:1:sloid:87683::51,51,20240223,47.25144374395256,8.696460328654782,0
ch:1:sloid:87689::51,51,20240223,47.247225614043025,8.707048466406393,0
ch:1:sloid:80333::2,02,20221211,47.290349810292156,7.936597607797329,0
ch:1:sloid:80104:0:981334,1,20230427,45.93111606139921,8.924748590535954,0
ch:1:sloid:87651::50,50,20240223,47.409136165288025,8.59563612271306,0
ch:1:sloid:87717::51,51,20240223,47.582402525100754,8.692722897762657,0
ch:1:sloid:87685::50,50,20240223,47.24875883853352,8.719701470717071,0
ch:1:sloid:87684::50,50,20240223,47.24962107004284,8.701900093655524,0
ch:1:sloid:87945::51,51,20240223,47.25983650693434,8.860511909508801,0
ch:1:sloid:10262::1,1,20230801,47.28264444433112,8.153293816616273,0
ch:1:sloid:87946::50,50,20240223,47.26229758547865,8.865189429189693,0
ch:1:sloid:87931::51,51,20240223,47.365717032850746,8.884508145196671,0
ch:1:sloid:87952::51,51,20240223,47.34714677758281,8.717856297667119,0
ch:1:sloid:87955::51,51,20240223,47.30981080470891,8.91268721260897,0
ch:1:sloid:90862::80,80,20201213,47.233544919913065,8.663654862707519,0
ch:1:sloid:77390::1,1,20230109,46.78288440990329,8.670170808639778,0
ch:1:sloid:1654:0:02,2,20221211,46.3443677017721,7.618077788063451,0
ch:1:sloid:79901:0:16,16,20190722,46.93947839537319,7.3862267047382595,0
ch:1:sloid:75995::61,61,20240223,47.320463342796955,8.796788846171316,0
ch:1:sloid:90253:0:02,2,20230429,47.404843410740575,8.21722228857153,0
ch:1:sloid:76975:0:1,1,20190101,47.02015800616043,7.445731102732092,0
ch:1:sloid:75276:0:881256,2,20230427,45.993448956481274,8.93414928006458,0
ch:1:sloid:75293:0:712797,2,20230427,45.99682775685857,8.91469738762183,0
ch:1:sloid:87780:0:01,1,20221211,47.412005070930974,9.046609841712637,0
ch:1:sloid:4092:0:16248,2,20220101,46.70955008831034,6.947921279926289,0
ch:1:sloid:6459:0:781411,2,20230426,47.440931234782944,9.392839370518749,0
ch:1:sloid:79348:0:2663,1,20230427,46.40622020791953,8.134451019149472,0
ch:1:sloid:87056:0:87699,mala01,20230913,46.19339709329007,6.17659537137392,0
ch:1:sloid:73781:0:819452,2,20230427,47.122690095453066,8.797255520139448,0
ch:1:sloid:80921:0:897615,1,20230427,46.68881437000673,9.562787615373542,0
ch:1:sloid:69:1:5,5,20200703,47.49274189531577,7.483892196003351,0
ch:1:sloid:71836:0:164026,2,20231006,46.99596001051434,6.723400006536061,0
ch:1:sloid:71834:0:257022,1,20230427,47.001296861125425,6.713591124615223,0
ch:1:sloid:87953::50,50,20240223,47.279232933879925,8.914116618251787,0
ch:1:sloid:87964::50,50,20240223,47.30753846297124,8.594346006062766,0
ch:1:sloid:87943::51,51,20240223,47.228879464639114,8.824479539608664,0
ch:1:sloid:87953::51,51,20240223,47.279180160386666,8.914022625129853,0
ch:1:sloid:87967::51,51,20240223,47.295567724203664,8.603963960333978,0
ch:1:sloid:87941::50,50,20240223,47.2504456094852,8.779392378545095,0
ch:1:sloid:87965::53,53,20240223,47.30572470178747,8.591317902220068,0
ch:1:sloid:1754:0:909589,1,20230426,46.359167356877585,7.983906123622486,0
ch:1:sloid:80291::81,81,20220719,47.48325406186044,8.810619715936586,0
ch:1:sloid:6522::340901,1,20211212,46.15737994941183,8.77011736843424,0
ch:1:sloid:94349:0:158014,1,20230208,47.43226363646113,9.389325669102682,0
ch:1:sloid:10495:0:559312,Bergstation,20220314,47.18063925777121,9.34280235756212,0
ch:1:sloid:76939::769392,2,20230210,47.21122549918179,7.779983002132163,0
ch:1:sloid:70484:0:568466,1,20230427,46.71255378565244,6.919357067346587,0
ch:1:sloid:94419::1,1,20230109,46.85282890965587,9.513940409426924,0
ch:1:sloid:87506::1,1,20230109,46.824144109952485,8.65015630864006,0
ch:1:sloid:4967:0:4,4,20211212,46.47101701025309,6.839755006876867,0
ch:1:sloid:82534:0:554488,2,20230427,47.06816753461447,6.704917270033445,0
ch:1:sloid:87042:0:698494,cgny01,20230913,46.218469015150056,6.197959102051678,0
ch:1:sloid:2114:2:4,4,20230822,47.40357924397427,8.127400616252059,0
ch:1:sloid:92802:0:922792,chrm00,20230913,46.20848744820062,6.127846519550611,0
ch:1:sloid:5255::110801,1,20210902,46.44083774649044,8.950991104686121,0
ch:1:sloid:4181:1:1,1,20230822,46.816751819875925,7.128862153570397,0
ch:1:sloid:87276:0:01,1,20210401,47.15369261507478,7.267845118689749,0
ch:1:sloid:72263:0:605076,2,20230427,47.52651990125197,7.8957221307311825,0
ch:1:sloid:93141:0:734340,balx01,20230913,46.218262258660396,6.111061089558791,0
ch:1:sloid:93151:0:161230,bloc00,20230913,46.208738310794324,6.0988631243504825,0
ch:1:sloid:72284:0:211053,2,20230427,47.46904523500399,7.8633283193847605,0
ch:1:sloid:70230:0:381127,1,20230426,46.692951202229466,6.400053222339463,0
ch:1:sloid:83538:0:139395,1,20230427,46.77137569874697,9.058700426688945,0
ch:1:sloid:75943::50,50,20240223,47.443534687835154,8.697976570011605,0
ch:1:sloid:4156:0:15638,1,20220101,46.858396587353276,6.9167923158527636,0
ch:1:sloid:80932:0:124067,2,20230427,47.45121083085878,8.146353495436625,0
ch:1:sloid:5297:0:18240,2,20220101,46.646291990946786,6.975666698656248,0
ch:1:sloid:93507:1:2,2,20200703,47.4511382958358,7.767349405560715,0
ch:1:sloid:82931:0:653171,1,20230427,46.79925794037429,10.30024125310295,0
ch:1:sloid:90120:0:1,1,20190722,46.94922359448154,7.457768596549519,0
ch:1:sloid:90137::1,1,20230801,47.38607439147129,8.034359448734095,0
ch:1:sloid:30590:0:122809,3,20210211,46.33999454067402,7.214893557060422,0
ch:1:sloid:75347:0:103017,1,20230427,46.037622980817616,8.945758251961973,0
ch:1:sloid:95564:1:1,10,20140711,46.7918153776894,7.601813424637299,0
ch:1:sloid:70443:0:789893,1,20230427,46.54968240317147,6.873422621162427,0
ch:1:sloid:81985:0:269828,2,20231109,46.74880800315393,9.102259361918238,0
ch:1:sloid:6304:2:2,473.2,20230822,47.47577741596523,9.41401641202613,0
ch:1:sloid:30021:0:128200,1,20210211,46.6186964238644,7.168967548502526,0
ch:1:sloid:75647:0:696798,1,20230427,45.89475792525908,8.946452542313754,0
ch:1:sloid:5305:3:5,5,20230822,45.87008773735158,8.979273367698543,0
ch:1:sloid:10195:0:1,1,20230824,46.850752413868754,7.197104434110389,0
ch:1:sloid:9967:0:237293,2,20230426,46.70342499424169,9.713610897644106,0
ch:1:sloid:74374:0:02,2,20211212,47.22840021263175,9.535565114334375,0
ch:1:sloid:77113:0:1,1,20220301,47.18445163165393,8.314033182441412,0
ch:1:sloid:80090:0:432234,2,20230427,46.368051394710896,9.126096994615768,0
ch:1:sloid:72974:0:969084,1,20230427,47.21384514894798,8.164308597215914,0
ch:1:sloid:92057:0:1270,2,20230907,46.533636534830016,6.618894018421012,0
ch:1:sloid:92570:0:849109,01,20230124,47.70296928996375,8.617493613144847,0
ch:1:sloid:9070:0:228175,1,20220920,46.848196619650345,9.87311380293373,0
ch:1:sloid:9002:5:8,8,20231004,46.967433449562286,9.554652051246663,0
ch:1:sloid:78199:1:2,2,20200703,47.51750249912154,7.5594147062826496,0
ch:1:sloid:6673:0:818509,2,20230426,47.466158357146355,9.056683410185276,0
ch:1:sloid:94861::2,2,20230511,46.979559010416615,6.878506006817369,0
ch:1:sloid:72261:0:199162,2,20230427,47.53975084369966,7.874465110584815,0
ch:1:sloid:72269:0:920140,2,20230427,47.497913280788005,7.932198907155974,0
ch:1:sloid:2492::52,52,20240223,47.53033015882633,8.665954422839038,0
ch:1:sloid:854:1:2,2,20230215,47.53480519395285,7.712180452086229,0
ch:1:sloid:87956::51,51,20240223,47.32374601312828,8.786883847945003,0
ch:1:sloid:87956::50,50,20240223,47.325067497998766,8.786189586955208,0
ch:1:sloid:87976::50,50,20240223,47.30818644791003,8.597005141950707,0
ch:1:sloid:87963::50,50,20240223,47.27704150541661,8.814917003105451,0
ch:1:sloid:87973::50,50,20240223,47.30585253034253,8.596518061672633,0
